id,title,overview,genre_ids,vote_average,poster_path
1055110,Female Teacher Closing the Door,A sensual suspense that tells the story of a female teacher and a young student locked in a closed room in the middle of summer.,"[10749, 18]",5.6,/731QvAm8kE0egoxn2oBoFijME2O.jpg
508642,Gonjiam: Haunted Asylum,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.","[27, 9648]",7.291,/fNqlsmu2tiI1bXcpU31yjHPkiJz.jpg
607,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.","[28, 12, 35, 878]",7.211,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg
2109,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.","[28, 35, 80]",7.0,/3WsLE6FtxEPRa6U9sbY1ckrn39s.jpg
508947,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.","[16, 10751, 35, 14]",7.342,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg
585511,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.","[16, 12, 35, 14]",7.764,/9OpVlfJGNvX3lUqdzY0nGoA6wQa.jpg
464026,Let's Go To Rose Motel,"Seong-soo hasn't had any physical contact with his girlfriend yet after 6 months of being together so he's always excited to see her. One day, Seong-soo succeeds in getting Min-ae into Rose Motel. When he is about to shower, Seong-soo discovers a small hole in the wall leading to the next room and watches the couple next door having intercourse. Seong-soo continues to watch out of curiosity but realizes he just watched celebrity Sara giving sexual favors to a big shot politician...","[18, 10749]",6.0,/8ogCczLG6EhQEnSWoqs6092bGm3.jpg
493529,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.","[12, 14, 35]",7.335,/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg
18,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","[878, 28, 12]",7.6,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg
51876,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,"[53, 9648, 878]",7.193,/un0a2U7KLjMH77N6EhqYh7ZOlVx.jpg
216,Ali: Fear Eats the Soul,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.","[10749, 18]",7.8,/5Oru4v8tRUN90JUuM6BNDJoetLt.jpg
976893,Perfect Days,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.",[18],7.765,/tvUHVSTJV9ITON3oyHaWp7oaAc8.jpg
652722,In the Arms of an Assassin,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord.","[10749, 53]",7.766,/vOF2dVniPoc2Y5yVG1F3GvbP4Y9.jpg
169813,Short Term 12,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",[18],7.766,/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg
712454,The Summit of the Gods,A photojournalist's obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,"[16, 12, 9648]",7.765,/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg
22504,The King and the Mockingbird,"A young shepherdess and a chimneysweep plan to get married and escape the clutches of a tyrannical king in love with her, assisted by the guile of a cheeky mockingbird, the king's archenemy.","[16, 10751, 14]",7.765,/yDbfVUrb9b0Dkm1TptWtzkujXBk.jpg
799766,Better Man,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.","[10402, 18]",7.767,/fbGCmMp0HlYnAPv28GOENPShezM.jpg
937278,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.","[35, 18]",7.763,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg
1480,Touch of Evil,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.","[80, 53]",7.763,/1pvRgmfBaoMczIJBOi9gCOZ4FMC.jpg
423612,Never Look Away,"German artist Kurt Barnert has escaped East Germany and now lives in West Germany, but is tormented by his childhood under the Nazis and the GDR regime.","[18, 10749, 36]",7.761,/fn0Tp9SG0IQ3Nx8iHPYPiseLMWd.jpg
51533,Let the Bullets Fly,"When circumstances force an outlaw to impersonate a county governor and clean up a corrupt town, the Robin Hood figure finds himself in a showdown with the local godfather.","[28, 35]",7.8,/pkwBO3XkQLhgb31vl5ZwmGC5meT.jpg
11602,Through a Glass Darkly,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",[18],7.76,/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg
583,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",[35],7.759,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg
211954,Instructions Not Included,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.","[35, 18]",7.759,/4f0qaU7cWmO9kYEkr3QGdA7KNFR.jpg
14756,Ip Man,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.","[18, 28, 36]",7.759,/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg
5511,Le Samouraï,"After carrying out a flawlessly planned hit, Jef Costello, a contract killer with samurai instincts, finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him.","[80, 53, 18]",7.8,/5Fa6o5nfUPEatQ9b3OwEvdEdR7T.jpg
925,Do the Right Thing,"Salvatore ""Sal"" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.",[18],7.757,/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg
10229,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.","[18, 10749]",7.758,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg
10227,PlayTime,"Clumsy Monsieur Hulot finds himself perplexed by the intimidating complexity of a gadget-filled Paris. He attempts to meet with a business contact but soon becomes lost. His roundabout journey parallels that of an American tourist, and as they weave through the inventive urban environment, they intermittently meet, developing an interest in one another. They eventually get together at a chaotic restaurant, along with several other quirky characters.",[35],7.758,/oUXEJLgDfAFR6TvJU6dMerEpcBK.jpg
877817,Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.","[80, 35, 28]",6.545,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg
1139695,She's Got No Name,"Set in a bustling alleyway during the Japanese occupation of Shanghai in the 1940s, the film centres on a wife, Zhan Zhou, who was being charged with the bloody dismemberment of her husband – a killing that seems impossible for her to have committed alone. The murder thrusts Zhan into the spotlight and the court of public opinion, forcing her towards a fate intertwined with that of her own country.","[18, 80]",6.0,/2C1yy7lPYAYvbtW8bDckGGdPhmt.jpg
166426,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.","[12, 28, 14]",6.652,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg
1397832,A Widow's Game,"When a man is found dead, the investigation shatters his widow's perfect facade and exposes a hidden double life in this thriller based on real events.","[53, 9648]",6.413,/yZOdrJDl2GwREoigC0y40kMosxj.jpg
1005331,Carry-On,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.,"[53, 28]",6.898,/sjMN7DRi4sGiledsmllEw5HJjPy.jpg
49013,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,"[16, 10751, 12, 35]",6.2,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg
1051896,Arcadian,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.","[28, 27, 53, 878]",6.102,/h4T8Xeydkw53h9uIbulYsss25UF.jpg
10198,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.","[16, 10749, 14, 10751]",7.218,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg
19994,Jennifer's Body,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.","[27, 35]",5.983,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg
341174,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.","[18, 10749]",6.485,/w3qa274gvca9t8pkUoG8nfQgTU3.jpg
338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.","[14, 12]",6.642,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg
447277,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.","[12, 10751, 14, 10749]",6.311,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg
419430,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.","[9648, 53, 27]",7.619,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg
260514,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!","[10751, 35, 12, 16]",6.9,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg
24021,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.","[12, 14, 18, 10749]",6.204,/3mFM80dPzSqoXXuC2UMvLIRWX32.jpg
126319,Ernest & Celestine,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.","[16, 10751, 12, 10402]",7.757,/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg
587,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.","[12, 14, 18]",7.757,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg
428493,God's Own Country,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.","[10749, 18]",7.756,/rK8SmSvF5smhJOjenGfFAE5j6f4.jpg
15916,Angel's Egg,"In a desolate and dark world full of shadows, lives one little girl who seems to do nothing but collect water in jars and protect a large egg she carries everywhere. A mysterious man enters her life... and they discuss the world around them.","[16, 14, 9648]",7.8,/dRUB7sDcedqatDfyuRqyQulmW97.jpg
980489,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,"[12, 28, 18]",7.755,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg
86837,Amour,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.","[18, 10749]",7.755,/19hyCudualHxCD0GrEngqsi0wBF.jpg
380,Rain Man,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives.",[18],7.755,/iTNHwO896WKkaoPtpMMS74d8VNi.jpg
273248,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,"[18, 9648, 37]",7.754,/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg
28162,A Matter of Life and Death,"When a young RAF pilot miraculously survives bailing out of his aeroplane without a parachute, he falls in love with an American radio operator. But the officials in the other world realise their mistake and dispatch an angel to collect him.","[10749, 14, 18, 10752, 35]",7.754,/H74LWKnhOeIFSk9gNjBcPjIov3.jpg
1417,Pan's Labyrinth,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy.","[14, 18, 10752]",7.754,/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg
143,All Quiet on the Western Front,"When a group of idealistic young men join the German Army during the Great War, they are assigned to the Western Front, where their patriotism is destroyed by the harsh realities of combat.","[18, 10752]",7.754,/1wZUB08igw8iLUgF1r4T6aJD65b.jpg
579974,RRR,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,"[28, 12, 18]",7.8,/ljHw5eIMnki3HekwkKwCCHsRSbH.jpg
609242,The Heist of the Century,"In 2006, a group of thieves performed what is considered one of the most famous and smart bank heists in the history of Argentina. How they robbed the Rio bank is as surprising as what happened afterwards. This is their story.","[35, 53, 80]",7.8,/1zL4VCVin4S8kOXhszMDqfwWPCM.jpg
13855,The Chaser,"Joong-ho is a dirty detective turned pimp in financial trouble as several of his girls have recently disappeared without clearing their debts. While trying to track them down, he finds a clue that the vanished girls were all called up by the same client whom one of his girls is meeting with right now.","[80, 53, 28]",7.752,/hy49xJiKN1nakkN1ZmKuOf6vQYR.jpg
24480,Partly Cloudy,"Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Crocodiles, porcupines, rams and more - Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. How will Peck manage to handle both his hazardous cargo and his friend's fiery temperament?","[16, 10751, 35]",7.751,/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg
1241624,Ghost Train,"Da-kyung, a horror YouTuber desperate for views, uploads a video about the eerie urban legends surrounding Gwanglim Station - the site of the highest number of missing person cases in the country. The video goes viral overnight. Despite everyone's warnings, Da-kyung's thirst for views only grows stronger. But as she digs deeper, she uncovers a shocking secret behind the station…",[27],10.0,/rOTXYy5ScOHdaC2YMQowVwQex5s.jpg
345,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.","[18, 53, 9648]",7.481,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.","[18, 878, 12, 28]",7.0,/lrkOYL5GBTFW9cgs9RlojxAcZZF.jpg
39254,Real Steel,"Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After his robot is trashed, he reluctantly teams up with his estranged son to rebuild and train an unlikely contender.","[28, 878, 18]",7.052,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg
1302004,Kaskasero,"A talented mechanic and driver, Migs quickly finds success when a customer he likes, Gabbi, leads him into the life of street car racing. But as he goes along this life and learns of Gabbi’s past, Migs makes rash decisions that might put the brakes on their relationship.",[18],7.667,/qSpFNnFC3il0bdhyynzJgwlMRnv.jpg
930564,Saltburn,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten.","[18, 35, 53]",6.974,/zGTfMwG112BC66mpaveVxoWPOaB.jpg
11836,The SpongeBob SquarePants Movie,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.","[10751, 35, 12, 16]",7.049,/1rvzKV1d18EbDVaEd4VDzK3cgnY.jpg
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir","Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Betterfly, is a superhero. Ladybug and Cat Noir will have to help Betterfly counter the attacks of their evil doubles and prevent them from seizing the Butterfly Miraculous. Can our heroes also help Betterfly make Shadybug and Claw Noir better people?","[16, 12, 28, 14, 10751]",7.252,/nydROKumZe9oFZNiSn792MDDA1v.jpg
242,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.","[80, 18, 53]",7.417,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
1100099,We Live in Time,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.","[10749, 18]",7.291,/oeDNBgnlGF6rnyX1P1K8Vl2f3lW.jpg
62177,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.","[16, 12, 35, 10751, 28, 14]",7.021,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg
889737,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.","[18, 80, 53]",5.424,/aciP8Km0waTLXEYf5ybFK5CSUxl.jpg
893723,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.","[10751, 35, 12, 16]",7.028,/aTvePCU7exLepwg5hWySjwxojQK.jpg
968051,The Nun II,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",[27],6.7,/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg
882569,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.","[10752, 28, 53]",7.749,/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg
113833,The Normal Heart,"The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",[18],7.7,/rQwdv1bNdc0OSG8svAEfWACcAAU.jpg
14282,Ninja Scroll,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.","[14, 12, 16, 28]",7.7,/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg
12429,Ponyo,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.","[16, 14, 10751]",7.749,/yp8vEZflGynlEylxEesbYasc06i.jpg
873,The Color Purple,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.","[18, 36]",7.751,/6bvxkcTAXyqxGRwo38mxw92D6Xr.jpg
203217,My Mom Is a Character,"After another spat with her kids, Dona Hermínia decides to take some time off from them and hides away in her aunt's house, where she reminisces about her kids in an age when they still needed her.",[35],7.748,/2kj8VJEcqcxPmbuIjh5wf6FjMBH.jpg
1040,The Leopard,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout.",[18],7.748,/riSUxwoK3xjkOgy6YJSvPhi7cO6.jpg
792,Platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.","[18, 10752, 28]",7.748,/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg
303,Notorious,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.","[53, 10749, 9648]",7.748,/yUjKnpColooH88BFQJwwgNOQ56N.jpg
25253,Crooks in Clover,"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim.","[35, 80]",7.747,/1uYCIsMpX7FtWu2xO1YMIAQYvLR.jpg
40662,Batman: Under the Red Hood,"One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code.","[9648, 80, 16]",7.746,/7lmHqHg1rG9b4U8MjuyQjmJ7Qm0.jpg
17483,Shelter,"Forced to give up his dreams of art school, Zach works dead-end jobs to support his sister and her son. Questioning his life, he paints, surfs and hangs out with his best friend, Gabe. When Gabe's older brother returns home for the summer, Zach suddenly finds himself drawn into a relationship he didn't expect.","[18, 10749]",7.746,/eYA8KiSnIAbxtoIgg4lpZjB0dfz.jpg
12491,Accattone,A pimp with no other means to provide for himself finds his life spiralling out of control when his prostitute is sent to prison.,[18],7.746,/113ts2Bmm5CZ3YJMwfCU9XGFCAf.jpg
1700,Misery,"After an accident, acclaimed novelist Paul Sheldon is rescued by a nurse who claims to be his biggest fan.  Her obsession takes a dark turn when she holds him captive in her remote Colorado home and forces him to write back to life the popular literary character he killed off.","[18, 53]",7.747,/23Y65uWaVMpqfbZTN3CT0aei4D5.jpg
322,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,"[53, 80, 18, 9648]",7.746,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg
27670,Nothing Left to Do But Cry,"Two 20th-century friends accidentally stumble into the year 1492, where they meet a charming teen and try to alter history.","[35, 14]",7.745,/cnhfXiqrJppDvo6nc5QgOAtRp2z.jpg
12444,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.","[12, 14]",7.741,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg
369299,Don't Blame the Kid,"After a one-night stand results in pregnancy, a young woman decides to become partners with the emotionally immature father-to-be.","[35, 10749]",7.739,/zWp8QZ1KxNrirNK9MF1EAIHjqVw.jpg
